70043	69.205017	NR
70355	69.203804	NR
70670	68.571426	NR
71001	65.287903	NR
71337	64.308777	NR
71662	66.445190	NR
71972	69.687027	NR
72278	70.587730	NR
72589	69.444572	NR
72898	69.929932	NR
73220	67.038788	NR
73550	65.431313	NR
73858	70.175789	NR
74157	72.201393	NR
74451	73.529930	NR
74758	70.340240	NR
75063	70.838242	NR
75370	70.340240	NR
75694	66.665985	NR
76003	69.929932	NR
76291	74.999718	NR
76585	73.440666	NR
76882	72.726196	NR
77184	71.514626	NR
77492	70.093231	NR
77805	69.044617	NR
78117	69.203804	NR
78406	74.812782	NR
78689	76.240112	NR
78977	74.999718	NR
79280	71.343346	NR
79585	70.838242	NR
79887	71.513321	NR
80197	69.687027	NR
80497	71.942474	NR
80785	74.999718	NR
81077	73.982315	NR
81365	74.999718	NR
81680	68.571426	NR
81987	70.340240	NR
82283	72.993500	NR
82597	68.806610	NR
82894	72.727539	NR
83179	75.758324	NR
83475	72.992149	NR
83779	71.090538	NR
84094	68.571426	NR
84395	71.684105	NR
84690	73.260048	NR
84983	73.710495	NR
85265	76.627884	NR
85539	78.843460	NR
85826	75.187576	NR
86129	71.344643	NR
86431	71.513321	NR
86726	73.170074	NR
87015	74.814209	NR
87302	75.187576	NR
87582	77.219276	NR
87863	76.825508	NR
88157	73.439293	NR
88461	71.089256	NR
88761	72.029457	NR
89047	75.471870	NR
89331	76.045486	NR
89620	74.812782	NR
89899	77.419968	NR
90186	75.187576	NR
90488	71.513321	NR
90794	70.588997	NR
91094	72.028137	NR
91379	75.758324	NR
91665	75.566147	NR
91957	73.982315	NR
92243	75.473320	NR
92542	72.287666	NR
92843	71.770462	NR
93144	71.770462	NR
93431	75.187576	NR
93711	77.219276	NR
93996	75.758324	NR
94279	76.337799	NR
94567	74.998283	NR
94867	72.028137	NR
95157	74.441711	NR
95447	74.441711	NR
95714	80.971954	NR
95969	84.628098	NR
96229	83.100723	NR
96501	79.469688	NR
96781	77.122345	NR
97069	75.001144	NR
97368	72.200066	NR
97664	72.993500	NR
97961	72.726196	NR
98247	75.569054	NR
98548	71.770462	NR
98874	66.224739	NR
99180	70.587730	NR
99487	70.340240	NR
99796	69.929932	NR
100100	71.005814	NR
100393	73.801804	NR
100681	74.998283	NR
100995	68.729637	NR
101318	66.889397	NR
101634	68.337852	NR
101952	67.948158	NR
102264	69.206238	NR
102571	70.420860	NR
102876	70.755386	NR
103193	68.181442	NR
103519	66.224739	NR
103838	67.721138	NR
104157	67.718803	NR
104466	69.929932	NR
104781	68.571426	NR
105087	70.590263	NR
105407	67.490990	NR
105749	63.157082	NR
106074	66.446312	NR
106390	68.335480	NR
106697	70.340240	NR
107011	68.809013	NR
107327	68.335480	NR
107644	68.183807	NR
107985	63.356537	NR
108311	66.224739	NR
108610	72.290329	NR
108913	71.258018	NR
109220	70.340240	NR
109529	69.929932	NR
109840	69.445801	NR
110163	66.889397	NR
110481	67.873100	NR
110783	71.514626	NR
111081	72.549080	NR
111380	72.202721	NR
111696	68.337852	NR
112013	68.181442	NR
112332	67.721138	NR
112650	67.873100	NR
112952	71.512024	NR
113249	72.728889	NR
113550	71.770462	NR
113868	67.950508	NR
114194	66.224739	NR
114518	66.667122	NR
114850	65.073975	NR
115166	68.337852	NR
115468	71.600571	NR
115774	70.587730	NR
116086	69.203804	NR
116409	66.889397	NR
116726	68.103500	NR
117043	68.183807	NR
117350	70.340240	NR
117649	72.200066	NR
117952	71.343346	NR
118264	69.206238	NR
118588	66.664856	NR
118906	67.950508	NR
119221	68.571426	NR
119532	69.445801	NR
119829	72.726196	NR
120125	72.904182	NR
120430	70.836967	NR
120750	67.493309	NR
121068	67.950508	NR
121370	71.512024	NR
121670	72.030777	NR
121963	73.707733	NR
122252	74.721802	NR
122555	71.258018	NR
122866	69.524384	NR
123179	68.965904	NR
123482	71.258018	NR
123767	75.854782	NR
124065	72.463509	NR
124353	75.001144	NR
124638	75.755402	NR
124940	71.514626	NR
125247	70.423386	NR
125553	70.587730	NR
125845	73.982315	NR
126134	74.718964	NR
126437	71.260605	NR
126742	70.836967	NR
127053	69.445801	NR
127375	67.113159	NR
127705	65.431313	NR
128020	68.571426	NR
128318	72.463509	NR
128629	69.443344	NR
128942	69.045830	NR
129258	68.337852	NR
129577	67.718803	NR
129893	68.337852	NR
130200	70.340240	NR
130491	74.256149	NR
130784	73.710495	NR
131095	69.443344	NR
131401	70.590263	NR
131706	70.836967	NR
132018	69.203804	NR
132329	69.445801	NR
132622	73.799034	NR
132910	75.001144	NR
133209	72.202721	NR
133509	72.028137	NR
133799	74.441711	NR
134082	76.334831	NR
134359	78.025238	NR
134642	76.237152	NR
134923	76.923195	NR
135220	72.728889	NR
135548	65.860916	NR
135891	62.958881	NR
136223	65.076126	NR
136554	65.218605	NR
136886	65.073975	NR
137213	66.080063	NR
137534	67.264702	NR
137886	61.349892	NR
138225	63.761311	NR
138550	66.446312	NR
138865	68.571426	NR
139182	68.103500	NR
139498	68.416328	NR
139811	68.963486	NR
140147	64.309830	NR
140481	64.654541	NR
140797	68.337852	NR
141106	69.929932	NR
141416	69.687027	NR
141729	68.965904	NR
142040	69.443344	NR
142368	65.860916	NR
142692	66.667122	NR
143002	69.687027	NR
143304	71.514626	NR
143605	71.767838	NR
143912	70.340240	NR
144212	72.030777	NR
144520	70.174538	NR
144843	66.814384	NR
145149	70.590263	NR
145443	73.528557	NR
145733	74.441711	NR
146038	70.836967	NR
146350	69.203804	NR
146664	68.809013	NR
146985	67.264702	NR
147308	66.889397	NR
147610	71.512024	NR
147916	70.590263	NR
148223	70.340240	NR
148548	66.518250	NR
148870	67.037643	NR
149188	67.950508	NR
149516	65.863121	NR
149822	70.587730	NR
150121	72.202721	NR
150430	69.929932	NR
150755	66.444069	NR
151078	66.889397	NR
151390	69.203804	NR
151708	67.950508	NR
152006	72.463509	NR
152298	73.985100	NR
152591	73.707733	NR
152905	68.809013	NR
153235	65.429131	NR
153554	67.721138	NR
153872	67.950508	NR
154181	69.847946	NR
154483	71.600571	NR
154797	68.727234	NR
155116	67.721138	NR
155449	64.863579	NR
155769	67.493309	NR
156070	71.767838	NR
156382	69.284279	NR
156682	71.943794	NR
156980	72.463509	NR
157297	68.181442	NR
157624	66.080063	NR
157940	68.337852	NR
158242	71.512024	NR
158545	71.258018	NR
158840	73.262779	NR
159135	73.170074	NR
159450	68.571426	NR
159775	66.518250	NR
160104	65.645409	NR
160413	69.847946	NR
160725	69.284279	NR
161042	68.105858	NR
161357	68.571426	NR
161684	66.077835	NR
162014	65.431313	NR
162352	63.898079	NR
162667	68.571426	NR
162970	71.343346	NR
163283	68.965904	NR
163589	70.587730	NR
163897	70.174538	NR
164214	68.105858	NR
164526	69.203804	NR
164820	73.528557	NR
165109	74.721802	NR
165408	72.200066	NR
165711	71.343346	NR
166020	69.850426	NR
166336	68.413948	NR
166653	68.105858	NR
166956	71.258018	NR
167245	74.812782	NR
167539	73.440666	NR
167854	68.571426	NR
168166	69.203804	NR
168474	70.174538	NR
168784	69.687027	NR
169097	68.965904	NR
169400	71.258018	NR
169697	72.726196	NR
170013	68.416328	NR
170340	66.006851	NR
170657	68.181442	NR
170977	67.490990	NR
171282	70.839516	NR
171583	71.770462	NR
171878	73.170074	NR
172181	71.258018	NR
172511	65.503250	NR
172827	68.335480	NR
173134	70.340240	NR
173446	69.284279	NR
173756	69.605606	NR
174059	71.343346	NR
174361	71.514626	NR
174688	66.080063	NR
175006	67.873100	NR
175312	70.587730	NR
175611	72.287666	NR
175905	73.440666	NR
176203	72.463509	NR
176499	72.993500	NR
176810	69.443344	NR
177127	68.181442	NR
177434	70.340240	NR
177730	72.993500	NR
178018	75.001144	NR
178309	74.163712	NR
178600	74.258949	NR
178894	73.437920	NR
179204	69.687027	NR
179516	69.203804	NR
179811	73.260048	NR
180112	71.770462	NR
180417	70.839516	NR
180730	68.963486	NR
181049	67.721138	NR
181370	67.264702	NR
181705	64.516640	NR
182019	68.806610	NR
182316	72.726196	NR
182624	70.094475	NR
182940	68.337852	NR
183254	68.806610	NR
183570	68.337852	NR
183899	65.645409	NR
184201	71.597961	NR
184496	73.170074	NR
184796	72.028137	NR
185102	70.590263	NR
185425	66.891670	NR
185741	68.333099	NR
186054	68.965904	NR
186364	69.689491	NR
186659	73.257324	NR
186965	70.590263	NR
187273	70.091980	NR
187597	66.664856	NR
187919	67.115448	NR
188228	69.847946	NR
188543	68.571426	NR
188842	72.292984	NR
189133	74.253342	NR
189441	70.096977	NR
189762	67.262405	NR
190081	67.721138	NR
190395	68.806610	NR
190709	68.806610	NR
191017	70.091980	NR
191326	69.932419	NR
191642	68.337852	NR
191966	66.664856	NR
192307	63.360619	NR
192625	67.950508	NR
192933	70.091980	NR
193247	68.806610	NR
193558	69.443344	NR
193882	66.669380	NR
194213	65.214279	NR
194552	63.763378	NR
194876	66.664856	NR
195181	70.839516	NR
195506	66.444069	NR
195820	68.811424	NR
196144	66.664856	NR
196475	65.218605	NR
196808	64.861443	NR
197126	67.950508	NR
197428	71.514626	NR
197740	69.203804	NR
198053	69.048256	NR
198363	69.684555	NR
198686	66.814384	NR
199007	67.340729	NR
199313	70.590263	NR
199610	72.726196	NR
199914	71.003250	NR
200222	70.177040	NR
200541	67.721138	NR
200862	67.262405	NR
201178	68.337852	NR
201493	68.571426	NR
201791	72.463509	NR
202092	71.770462	NR
202413	67.340729	NR
202731	67.870750	NR
203053	67.115448	NR
203368	68.571426	NR
203680	69.203804	NR
203980	72.028137	NR
204269	74.721802	NR
204575	70.590263	NR
204896	67.262405	NR
205208	69.286720	NR
205518	69.684555	NR
205828	69.684555	NR
206136	70.096977	NR
206443	70.337723	NR
206756	69.043404	NR
207081	66.448563	NR
207398	68.101143	NR
207711	69.048256	NR
208014	71.255440	NR
208318	71.090538	NR
208610	73.985100	NR
208909	72.202721	NR
209234	66.444069	NR
209545	69.526840	NR
209846	71.681496	NR
210142	72.990791	NR
210431	74.721802	NR
210727	72.990791	NR
211021	73.531303	NR
211317	72.904182	NR
211627	69.684555	NR
211923	72.996216	NR
212205	76.626396	NR
212484	77.423012	NR
212767	76.334831	NR
213055	75.001144	NR
213349	73.437920	NR
213654	70.839516	NR
213964	69.684555	NR
214263	72.202721	NR
214553	74.438889	NR
214843	74.534843	NR
215144	71.770462	NR
215448	71.008377	NR
215758	69.684555	NR
216085	66.077835	NR
216396	69.448250	NR
216694	72.463509	NR
216991	72.726196	NR
217291	72.028137	NR
217610	67.721138	NR
217925	68.571426	NR
218246	67.262405	NR
218570	66.669380	NR
218867	72.726196	NR
219163	72.990791	NR
219463	72.028137	NR
219777	68.729637	NR
220091	68.806610	NR
220398	70.342758	NR
220720	67.110870	NR
221023	71.260605	NR
221309	75.566147	NR
221607	72.463509	NR
221920	69.048256	NR
222238	67.870750	NR
222551	69.043404	NR
222870	67.721138	NR
223175	70.752846	NR
223471	72.996216	NR
223771	72.028137	NR
224078	70.337723	NR
224406	65.865326	NR
224721	68.571426	NR
225028	70.337723	NR
225339	69.443344	NR
225633	73.531303	NR
225924	74.163712	NR
226226	71.514626	NR
226541	68.571426	NR
226851	69.684555	NR
227149	72.554436	NR
227442	73.707733	NR
227741	72.202721	NR
228025	76.045486	NR
228312	75.282585	NR
228621	69.932419	NR
228943	67.037643	NR
229258	68.571426	NR
229552	73.531303	NR
229854	71.514626	NR
230154	71.938530	NR
230449	73.262779	NR
230753	71.003250	NR
231062	69.932419	NR
231372	69.684555	NR
231665	73.713257	NR
231954	74.716118	NR
232256	71.514626	NR
232554	72.554436	NR
232866	69.203804	NR
233192	66.224739	NR
233517	66.515999	NR
233846	65.645409	NR
234143	72.731575	NR
234460	68.101143	NR
234775	68.571426	NR
235092	68.181442	NR
235413	67.267006	NR
235728	68.571426	NR
236039	69.443344	NR
236336	72.726196	NR
236634	72.463509	NR
236946	69.286720	NR
237258	69.203804	NR
237573	68.571426	NR
237886	69.043404	NR
238193	70.342758	NR
238485	73.979530	NR
238775	74.444527	NR
239089	68.806610	NR
239403	68.806610	NR
239713	69.684555	NR
240025	69.203804	NR
240336	69.448250	NR
240635	72.197418	NR
240929	73.531303	NR
241239	69.689491	NR
241561	67.037643	NR
241880	67.721138	NR
242201	67.262405	NR
242507	70.590263	NR
242810	71.343346	NR
243100	74.438889	NR
243394	73.531303	NR
243715	67.262405	NR
244031	68.337852	NR
244335	71.090538	NR
244641	70.590263	NR
244945	71.003250	NR
245247	71.514626	NR
245551	71.090538	NR
245873	67.037643	NR
246199	66.300667	NR
246512	68.965904	NR
246816	71.090538	NR
247113	72.726196	NR
247415	71.514626	NR
247711	72.990791	NR
248021	69.684555	NR
248351	65.431313	NR
248666	68.571426	NR
248970	71.090538	NR
249273	71.260605	NR
249587	68.806610	NR
249907	67.493309	NR
250227	67.488670	NR
250566	63.693146	NR
250893	66.082283	NR
251197	71.090538	NR
251500	71.255440	NR
251804	71.008377	NR
252119	68.571426	NR
252441	67.115448	NR
252768	66.077835	NR
253092	66.664856	NR
253395	71.260605	NR
253695	72.028137	NR
254000	70.752846	NR
254314	68.811424	NR
254628	68.806610	NR
254943	68.571426	NR
255265	67.115448	NR
255562	72.726196	NR
255856	73.437920	NR
256154	72.463509	NR
256469	68.571426	NR
256789	67.493309	NR
257108	67.716469	NR
257431	66.891670	NR
257741	69.684555	NR
258039	72.463509	NR
258351	69.203804	NR
258661	69.689491	NR
258987	66.296196	NR
259304	68.105858	NR
259614	69.684555	NR
259924	69.689491	NR
260221	72.726196	NR
260516	73.170074	NR
260827	69.526840	NR
261151	66.664856	NR
261468	68.105858	NR
261776	70.091980	NR
262086	69.684555	NR
262379	73.713257	NR
262672	73.801804	NR
262977	70.752846	NR
263294	68.181442	NR
263615	67.267006	NR
263919	71.090538	NR
264222	71.255440	NR
264528	70.590263	NR
264828	72.028137	NR
265138	69.684555	NR
265463	66.448563	NR
265796	64.861443	NR
266111	68.571426	NR
266410	72.202721	NR
266725	68.571426	NR
267026	71.770462	NR
267326	72.028137	NR
267641	68.571426	NR
267960	67.721138	NR
268273	68.965904	NR
268567	73.531303	NR
268863	72.904182	NR
269163	72.028137	NR
269459	72.990791	NR
269770	69.443344	NR
270086	68.337852	NR
270402	68.337852	NR
270695	73.707733	NR
270983	75.001144	NR
271288	70.839516	NR
271595	70.337723	NR
271904	69.932419	NR
272217	69.043404	NR
272532	68.571426	NR
272836	71.008377	NR
273128	73.979530	NR
273432	71.090538	NR
273748	68.337852	NR
274062	68.806610	NR
274387	66.448563	NR
274708	67.262405	NR
275023	68.571426	NR
275322	72.287666	NR
275622	71.943794	NR
275953	65.287903	NR
276283	65.431313	NR
276589	70.590263	NR
276895	70.585197	NR
277197	71.514626	NR
277481	76.045486	NR
277763	76.626396	NR
278070	70.342758	NR
278388	67.950508	NR
278708	67.488670	NR
279024	68.337852	NR
279334	69.689491	NR
279649	68.571426	NR
279958	69.927444	NR
280290	65.076126	NR
280629	63.693146	NR
280956	66.082283	NR
281284	65.860916	NR
281598	68.729637	NR
281916	67.950508	NR
282233	68.101143	NR
282560	66.082283	NR
282901	63.356537	NR
283223	67.037643	NR
283541	67.950508	NR
283854	69.048256	NR
284173	67.716469	NR
284487	68.729637	NR
284815	65.860916	NR
285154	63.763378	NR
285477	66.814384	NR
285784	70.423386	NR
286093	69.847946	NR
286412	67.721138	NR
286731	67.721138	NR
287055	66.664856	NR
287394	63.693146	NR
287711	68.181442	NR
288018	70.342758	NR
288323	70.839516	NR
288643	67.488670	NR
288969	66.224739	NR
289296	66.082283	NR
289636	63.557251	NR
289953	68.105858	NR
290254	71.770462	NR
290561	70.337723	NR
290869	70.177040	NR
291189	67.493309	NR
291511	67.037643	NR
291836	66.444069	NR
292155	67.721138	NR
292452	72.726196	NR
292754	71.514626	NR
293069	68.571426	NR
293399	65.501068	NR
293722	66.891670	NR
294041	67.641922	NR
294360	67.721138	NR
294658	72.549080	NR
294950	73.890556	NR
295253	71.348526	NR
295580	66.002419	NR
295899	67.721138	NR
296208	69.932419	NR
296524	68.337852	NR
296827	71.343346	NR
297123	72.904182	NR
297432	69.927444	NR
297749	68.105858	NR
298078	65.715622	NR
298398	67.493309	NR
298707	69.847946	NR
299017	69.684555	NR
299317	72.033417	NR
299634	68.101143	NR
299962	65.860916	NR
300293	65.292244	NR
300609	68.333099	NR
300915	70.590263	NR
301226	69.443344	NR
301528	71.514626	NR
301833	70.839516	NR
302157	66.664856	NR
302489	65.076126	NR
302804	68.571426	NR
303107	71.260605	NR
303425	67.950508	NR
303732	70.337723	NR
304042	69.689491	NR
304365	66.887123	NR
304696	65.218605	NR
305017	67.340729	NR
305321	71.003250	NR
305635	68.806610	NR
305956	67.267006	NR
306277	67.340729	NR
306613	64.238388	NR
306946	64.865723	NR
307272	66.296196	NR
307570	72.463509	NR
307873	71.260605	NR
308187	68.806610	NR
308502	68.571426	NR
308823	67.267006	NR
309143	67.488670	NR
309460	68.181442	NR
309760	72.033417	NR
310067	70.337723	NR
310391	66.664856	NR
310716	66.448563	NR
311044	65.860916	NR
311372	65.860916	NR
311694	67.037643	NR
312011	68.181442	NR
312318	70.342758	NR
312651	64.865723	NR
312978	66.077835	NR
313307	65.645409	NR
313653	62.435059	NR
313984	65.218605	NR
314306	67.110870	NR
314621	68.571426	NR
314961	63.491570	NR
315296	64.516640	NR
315622	66.224739	NR
315947	66.448563	NR
316263	68.413948	NR
316567	71.003250	NR
316886	67.721138	NR
317228	63.157082	NR
317566	63.900154	NR
317894	65.860916	NR
318213	67.721138	NR
318540	66.077835	NR
318860	67.493309	NR
319177	68.101143	NR
319518	63.360619	NR
319845	66.077835	NR
320164	67.721138	NR
320472	70.091980	NR
320788	68.337852	NR
321106	67.950508	NR
321429	66.891670	NR
321771	63.157082	NR
322102	65.214279	NR
322411	69.932419	NR
322721	69.684555	NR
323030	69.847946	NR
323345	68.571426	NR
323672	66.082283	NR
324012	63.557251	NR
324343	65.218605	NR
324649	70.590263	NR
324948	72.287666	NR
325253	70.752846	NR
325556	71.343346	NR
325852	72.996216	NR
326151	72.202721	NR
326457	70.585197	NR
326748	74.258949	NR
327034	75.473320	NR
327329	73.257324	NR
327641	69.203804	NR
327969	65.860916	NR
328289	67.493309	NR
328626	64.104340	NR
328949	66.887123	NR
329259	69.689491	NR
329572	68.961067	NR
329894	67.115448	NR
330232	63.900154	NR
330556	66.664856	NR
330875	67.721138	NR
331182	70.337723	NR
331468	75.566147	NR
331763	73.170074	NR
332069	70.590263	NR
332389	67.493309	NR
332708	67.716469	NR
333024	68.337852	NR
333344	67.493309	NR
333648	71.090538	NR
333952	71.090538	NR
334270	67.870750	NR
334604	64.656670	NR
334922	67.950508	NR
335222	72.028137	NR
335534	69.203804	NR
335833	72.287666	NR
336136	71.260605	NR
336454	67.950508	NR
336779	66.444069	NR
337111	65.076126	NR
337425	68.729637	NR
337735	69.684555	NR
338048	69.048256	NR
338359	69.443344	NR
338692	64.865723	NR
339023	65.214279	NR
339359	64.309830	NR
339689	65.431313	NR
340008	67.721138	NR
340340	65.076126	NR
340669	65.645409	NR
341004	64.516640	NR
341342	63.896004	NR
341681	63.693146	NR
341994	69.048256	NR
342315	67.262405	NR
342637	67.115448	NR
342965	65.785988	NR
343299	64.729042	NR
343629	65.426956	NR
343958	65.645409	NR
344268	69.689491	NR
344579	69.443344	NR
344894	68.571426	NR
345210	68.337852	NR
345538	65.860916	NR
345857	67.721138	NR
346172	68.571426	NR
346472	72.028137	NR
346769	72.726196	NR
347084	68.571426	NR
347409	66.444069	NR
347732	66.891670	NR
348068	64.238388	NR
348403	64.516640	NR
348724	67.267006	NR
349043	67.716469	NR
349383	63.561359	NR
349717	64.656670	NR
350050	64.861443	NR
350374	66.669380	NR
350689	68.571426	NR
350995	70.585197	NR
351297	71.514626	NR
351629	65.076126	NR
351950	67.267006	NR
352264	68.806610	NR
352575	69.443344	NR
352882	70.337723	NR
353184	71.514626	NR
353485	71.770462	NR
353805	67.493309	NR
354135	65.501068	NR
354456	67.267006	NR
354769	69.043404	NR
355071	71.514626	NR
355376	70.752846	NR
355681	70.839516	NR
355997	68.337852	NR
356328	65.287903	NR
356650	67.115448	NR
356960	69.600677	NR
357261	71.770462	NR
357575	68.811424	NR
357881	70.585197	NR
358197	68.337852	NR
358536	63.763378	NR
358855	67.721138	NR
359165	69.600677	NR
359468	71.348526	NR
359776	70.091980	NR
360090	68.806610	NR
360407	68.105858	NR
360744	64.100159	NR
361071	66.082283	NR
361386	68.571426	NR
361696	69.684555	NR
362006	69.684555	NR
362335	65.645409	NR
362663	65.865326	NR
362993	65.426956	NR
363324	65.292244	NR
363639	68.571426	NR
363948	69.847946	NR
364269	67.340729	NR
364600	65.214279	NR
364927	66.082283	NR
365264	64.100159	NR
365592	65.860916	NR
365897	70.757935	NR
366207	69.684555	NR
366526	67.721138	NR
366853	66.077835	NR
367171	67.950508	NR
367490	67.641922	NR
367803	69.048256	NR
368091	75.001144	NR
368385	73.437920	NR
368692	70.418335	NR
369013	67.267006	NR
369328	68.571426	NR
369639	69.443344	NR
369956	68.105858	NR
370258	71.597961	NR
370548	74.438889	NR
370853	70.844627	NR
371183	65.431313	NR
371511	65.860916	NR
371834	66.891670	NR
372155	67.257797	NR
372466	69.443344	NR
372765	72.292984	NR
373075	69.689491	NR
373396	67.257797	NR
373723	66.082283	NR
374029	70.590263	NR
374337	70.096977	NR
374645	70.086983	NR
374939	73.536804	NR
375245	70.580124	NR
375568	66.891670	NR
375893	66.448563	NR
376208	68.571426	NR
376511	71.255440	NR
376828	68.181442	NR
377132	71.008377	NR
377437	70.834412	NR
377763	66.224739	NR
378097	64.724785	NR
378414	68.105858	NR
378719	70.844627	NR
379033	68.801788	NR
379349	68.342606	NR
379665	68.333099	NR
379991	66.224739	NR
380321	65.501068	NR
380644	66.891670	NR
380944	71.943794	NR
381250	70.590263	NR
381558	70.167023	NR
381863	70.763031	NR
382185	67.110870	NR
382503	67.945808	NR
382820	68.105858	NR
383120	72.028137	NR
383412	73.990669	NR
383730	67.870750	NR
384050	67.488670	NR
384372	67.120033	NR
384698	66.224739	NR
385024	66.296196	NR
385336	69.198929	NR
385638	71.514626	NR
385958	67.497940	NR
386282	66.664856	NR
386599	68.181442	NR
386912	68.965904	NR
387223	69.521927	NR
387526	71.255440	NR
387822	73.001633	NR
388134	69.198929	NR
388459	66.448563	NR
388778	67.721138	NR
389103	66.439575	NR
389418	68.571426	NR
389730	69.286720	NR
390027	72.731575	NR
390333	70.580124	NR
390668	64.453186	NR
390985	68.181442	NR
391293	70.086983	NR
391594	71.775703	NR
391889	73.164635	NR
392184	73.262779	NR
392468	76.051369	NR
392760	73.979530	NR
393046	75.571953	NR
393316	80.000000	NR
393574	83.677223	NR
393822	87.087173	NR
394070	87.071747	NR
394557	44.349003	BR
394800	88.882462	NR
395057	84.034874	NR
395311	85.096954	NR
395558	87.474640	NR
395795	91.039078	NR
